datetime,open,high,low,close,volume
2023-03-06 21:30:00+00:00,1.06884,1.06891,1.0688,1.06881,0
2023-03-06 21:31:00+00:00,1.06879,1.0689,1.06879,1.06885,0
2023-03-06 21:32:00+00:00,1.06884,1.0689,1.06881,1.06886,0
2023-03-06 21:33:00+00:00,1.06885,1.06887,1.06881,1.06884,0
2023-03-06 21:34:00+00:00,1.06882,1.06892,1.06881,1.06892,0
2023-03-06 21:35:00+00:00,1.06892,1.06892,1.06886,1.0689,0
2023-03-06 21:36:00+00:00,1.06894,1.06896,1.06882,1.06882,0
2023-03-06 21:37:00+00:00,1.06882,1.06889,1.06882,1.06886,0
2023-03-06 21:38:00+00:00,1.06886,1.06892,1.06881,1.06889,0
2023-03-06 21:39:00+00:00,1.0689,1.06891,1.06885,1.06889,0
2023-03-06 21:40:00+00:00,1.06889,1.06894,1.06886,1.06893,0
2023-03-06 21:41:00+00:00,1.06893,1.06903,1.06893,1.06903,0
2023-03-06 21:42:00+00:00,1.06903,1.06904,1.069,1.06901,0
2023-03-06 21:43:00+00:00,1.06904,1.06912,1.06901,1.06905,0
2023-03-06 21:44:00+00:00,1.06904,1.06915,1.06901,1.06902,0
2023-03-06 21:45:00+00:00,1.06905,1.06916,1.06905,1.06915,0
2023-03-06 21:46:00+00:00,1.06915,1.06915,1.06898,1.06901,0
2023-03-06 21:47:00+00:00,1.06902,1.06909,1.06901,1.06902,0
2023-03-06 21:48:00+00:00,1.06903,1.06908,1.06902,1.06906,0
2023-03-06 21:49:00+00:00,1.06907,1.06908,1.06898,1.069,0
2023-03-06 21:50:00+00:00,1.06898,1.06902,1.06895,1.06901,0
2023-03-06 21:51:00+00:00,1.06902,1.06906,1.06901,1.06904,0
2023-03-06 21:52:00+00:00,1.06903,1.0691,1.06898,1.06909,0
2023-03-06 21:53:00+00:00,1.06906,1.06908,1.06899,1.069,0
2023-03-06 21:54:00+00:00,1.069,1.06905,1.06898,1.06905,0
2023-03-06 21:55:00+00:00,1.06904,1.06905,1.06894,1.06895,0
2023-03-06 21:56:00+00:00,1.06896,1.06898,1.06884,1.06884,0
2023-03-06 21:57:00+00:00,1.06884,1.06884,1.06874,1.06878,0
2023-03-06 21:58:00+00:00,1.06876,1.06883,1.06874,1.06881,0
2023-03-06 21:59:00+00:00,1.0688,1.06882,1.06871,1.06877,0
2023-03-06 22:00:00+00:00,1.06877,1.06881,1.06871,1.06873,0
2023-03-06 22:01:00+00:00,1.06874,1.06877,1.06866,1.0687,0
2023-03-06 22:02:00+00:00,1.0687,1.0687,1.06863,1.06863,0
2023-03-06 22:03:00+00:00,1.06864,1.06877,1.06862,1.0687,0
2023-03-06 22:04:00+00:00,1.06872,1.0688,1.06871,1.06875,0
2023-03-06 22:05:00+00:00,1.06874,1.06876,1.0687,1.06876,0
2023-03-06 22:06:00+00:00,1.06876,1.06876,1.06873,1.06873,0
2023-03-06 22:07:00+00:00,1.06874,1.06874,1.06869,1.06871,0
2023-03-06 22:08:00+00:00,1.06872,1.06872,1.0686,1.06862,0
2023-03-06 22:09:00+00:00,1.06863,1.06865,1.06861,1.06863,0
2023-03-06 22:10:00+00:00,1.06862,1.06866,1.06857,1.06857,0
2023-03-06 22:11:00+00:00,1.06857,1.06857,1.06843,1.06849,0
2023-03-06 22:12:00+00:00,1.0685,1.06858,1.06849,1.06851,0
2023-03-06 22:13:00+00:00,1.06851,1.06865,1.06851,1.06864,0
2023-03-06 22:14:00+00:00,1.06864,1.06867,1.06864,1.06866,0
2023-03-06 22:15:00+00:00,1.06869,1.06872,1.06864,1.06866,0
2023-03-06 22:16:00+00:00,1.06866,1.06877,1.06863,1.06875,0
2023-03-06 22:17:00+00:00,1.06876,1.06877,1.06872,1.06872,0
2023-03-06 22:18:00+00:00,1.06872,1.0689,1.06872,1.06886,0
2023-03-06 22:19:00+00:00,1.06887,1.06888,1.06882,1.06886,0
2023-03-06 22:20:00+00:00,1.06885,1.06886,1.06881,1.06882,0
2023-03-06 22:21:00+00:00,1.06881,1.06883,1.06881,1.06881,0
2023-03-06 22:22:00+00:00,1.06881,1.06882,1.06872,1.06875,0
2023-03-06 22:23:00+00:00,1.06874,1.06879,1.06872,1.06876,0
2023-03-06 22:24:00+00:00,1.06876,1.06878,1.06872,1.06877,0
2023-03-06 22:25:00+00:00,1.06877,1.06882,1.06877,1.06882,0
2023-03-06 22:26:00+00:00,1.06882,1.06883,1.06882,1.06882,0
2023-03-06 22:28:00+00:00,1.06884,1.06895,1.06884,1.06888,0
2023-03-06 22:29:00+00:00,1.06888,1.06895,1.06887,1.06891,0
2023-03-06 22:30:00+00:00,1.0689,1.06896,1.06851,1.06853,0
2023-03-06 22:31:00+00:00,1.06852,1.06878,1.06846,1.06869,0
2023-03-06 22:32:00+00:00,1.06869,1.06873,1.06856,1.06872,0
2023-03-06 22:33:00+00:00,1.06872,1.06902,1.0687,1.069,0
2023-03-06 22:34:00+00:00,1.06898,1.06909,1.06891,1.06904,0
2023-03-06 22:35:00+00:00,1.06904,1.06908,1.06903,1.06904,0
2023-03-06 22:36:00+00:00,1.06906,1.06907,1.06892,1.06892,0
2023-03-06 22:37:00+00:00,1.06892,1.06898,1.0688,1.06888,0
2023-03-06 22:38:00+00:00,1.06889,1.06896,1.06888,1.06893,0
2023-03-06 22:39:00+00:00,1.06891,1.06894,1.06889,1.06891,0
2023-03-06 22:40:00+00:00,1.0689,1.06892,1.06879,1.06883,0
2023-03-06 22:41:00+00:00,1.06883,1.06893,1.06876,1.06889,0
2023-03-06 22:42:00+00:00,1.06888,1.06896,1.06883,1.0689,0
2023-03-06 22:43:00+00:00,1.06891,1.06894,1.06886,1.06891,0
2023-03-06 22:44:00+00:00,1.06892,1.06893,1.06886,1.06888,0
2023-03-06 22:45:00+00:00,1.06888,1.06889,1.06876,1.06887,0
2023-03-06 22:46:00+00:00,1.06888,1.06889,1.06884,1.06888,0
2023-03-06 22:47:00+00:00,1.06888,1.06888,1.06878,1.06883,0
2023-03-06 22:48:00+00:00,1.06882,1.06887,1.06878,1.06883,0
2023-03-06 22:49:00+00:00,1.06882,1.06887,1.06862,1.06878,0
2023-03-06 22:50:00+00:00,1.06878,1.06886,1.06877,1.06886,0
2023-03-06 22:51:00+00:00,1.06887,1.06905,1.06887,1.06904,0
2023-03-06 22:52:00+00:00,1.06905,1.06912,1.06903,1.06907,0
2023-03-06 22:53:00+00:00,1.06907,1.0691,1.06902,1.06905,0
2023-03-06 22:54:00+00:00,1.06905,1.06918,1.06905,1.06918,0
2023-03-06 22:55:00+00:00,1.06915,1.06917,1.06907,1.06912,0
2023-03-06 22:56:00+00:00,1.06911,1.06917,1.06911,1.06911,0
2023-03-06 22:57:00+00:00,1.0691,1.06917,1.0691,1.06916,0
2023-03-06 22:58:00+00:00,1.06916,1.06916,1.06894,1.06905,0
2023-03-06 22:59:00+00:00,1.06906,1.06911,1.06903,1.06909,0
2023-03-06 23:00:00+00:00,1.06908,1.06912,1.06901,1.06902,0
2023-03-06 23:01:00+00:00,1.06903,1.06925,1.06903,1.06921,0
2023-03-06 23:02:00+00:00,1.06921,1.06924,1.06917,1.06921,0
2023-03-06 23:03:00+00:00,1.06921,1.06931,1.06918,1.06923,0
2023-03-06 23:04:00+00:00,1.06922,1.06926,1.06921,1.06922,0
2023-03-06 23:05:00+00:00,1.06922,1.06922,1.06911,1.06912,0
2023-03-06 23:06:00+00:00,1.06914,1.06919,1.06912,1.06914,0
2023-03-06 23:07:00+00:00,1.06913,1.06917,1.06909,1.06911,0
2023-03-06 23:08:00+00:00,1.06911,1.06911,1.06903,1.06903,0
2023-03-06 23:09:00+00:00,1.06904,1.06908,1.06903,1.06907,0
2023-03-06 23:10:00+00:00,1.06906,1.06918,1.06906,1.06915,0
2023-03-06 23:11:00+00:00,1.06915,1.06921,1.06912,1.06913,0
2023-03-06 23:12:00+00:00,1.06915,1.06916,1.06907,1.06907,0
2023-03-06 23:13:00+00:00,1.06907,1.06918,1.06907,1.06914,0
2023-03-06 23:14:00+00:00,1.06916,1.06918,1.06912,1.06913,0
2023-03-06 23:15:00+00:00,1.06914,1.06917,1.06913,1.06914,0
2023-03-06 23:16:00+00:00,1.06913,1.06914,1.06911,1.06912,0
2023-03-06 23:17:00+00:00,1.06913,1.06914,1.06899,1.06902,0
2023-03-06 23:18:00+00:00,1.06903,1.06907,1.06903,1.06905,0
2023-03-06 23:19:00+00:00,1.06904,1.06907,1.06902,1.06903,0
2023-03-06 23:20:00+00:00,1.06903,1.0691,1.06902,1.06906,0
2023-03-06 23:21:00+00:00,1.06909,1.06909,1.06897,1.06898,0
2023-03-06 23:22:00+00:00,1.06899,1.06905,1.06896,1.06897,0
2023-03-06 23:23:00+00:00,1.06898,1.0691,1.06896,1.06909,0
2023-03-06 23:24:00+00:00,1.06908,1.06908,1.06901,1.06901,0
2023-03-06 23:25:00+00:00,1.069,1.06907,1.069,1.06905,0
2023-03-06 23:26:00+00:00,1.06905,1.06905,1.06898,1.06898,0
2023-03-06 23:27:00+00:00,1.06898,1.06907,1.06898,1.06907,0
2023-03-06 23:28:00+00:00,1.06907,1.06916,1.06906,1.06906,0
2023-03-06 23:29:00+00:00,1.06905,1.06907,1.06903,1.06905,0
2023-03-06 23:30:00+00:00,1.06906,1.06918,1.06906,1.06913,0
2023-03-06 23:31:00+00:00,1.0691,1.06912,1.06906,1.0691,0
2023-03-06 23:32:00+00:00,1.0691,1.06917,1.06907,1.06917,0
2023-03-06 23:33:00+00:00,1.06918,1.0692,1.06916,1.06917,0
2023-03-06 23:34:00+00:00,1.06916,1.06918,1.06914,1.06915,0
2023-03-06 23:35:00+00:00,1.06916,1.06921,1.06915,1.06916,0
2023-03-06 23:36:00+00:00,1.06917,1.0692,1.06916,1.06917,0
2023-03-06 23:37:00+00:00,1.06917,1.06917,1.06915,1.06916,0
2023-03-06 23:38:00+00:00,1.06915,1.0692,1.06915,1.06917,0
2023-03-06 23:39:00+00:00,1.06917,1.06918,1.06915,1.06915,0
2023-03-06 23:40:00+00:00,1.06916,1.06916,1.06912,1.06912,0
2023-03-06 23:41:00+00:00,1.06913,1.0692,1.06913,1.0692,0
2023-03-06 23:42:00+00:00,1.0692,1.06921,1.06917,1.06918,0
2023-03-06 23:43:00+00:00,1.06919,1.0692,1.06917,1.06917,0
2023-03-06 23:44:00+00:00,1.06917,1.06917,1.06913,1.06913,0
2023-03-06 23:45:00+00:00,1.06912,1.06913,1.06911,1.06913,0
2023-03-06 23:46:00+00:00,1.06912,1.06912,1.06912,1.06912,0
2023-03-06 23:47:00+00:00,1.06913,1.06918,1.06912,1.06917,0
2023-03-06 23:48:00+00:00,1.06915,1.06919,1.06906,1.06906,0
2023-03-06 23:49:00+00:00,1.06906,1.06906,1.06904,1.06904,0
2023-03-06 23:50:00+00:00,1.06903,1.06903,1.06902,1.06902,0
2023-03-06 23:51:00+00:00,1.06901,1.06901,1.06898,1.06899,0
2023-03-06 23:52:00+00:00,1.06896,1.069,1.06895,1.06899,0
2023-03-06 23:53:00+00:00,1.06899,1.06899,1.06893,1.06895,0
2023-03-06 23:54:00+00:00,1.06893,1.06895,1.06891,1.06892,0
2023-03-06 23:55:00+00:00,1.06892,1.06892,1.06889,1.06891,0
2023-03-06 23:56:00+00:00,1.06891,1.06891,1.06886,1.06887,0
2023-03-06 23:57:00+00:00,1.06887,1.0689,1.06882,1.06882,0
2023-03-06 23:58:00+00:00,1.06883,1.06888,1.06881,1.06888,0
2023-03-06 23:59:00+00:00,1.06889,1.06904,1.06889,1.06903,0
2023-03-07 00:00:00+00:00,1.06902,1.06905,1.06887,1.06887,0
2023-03-07 00:01:00+00:00,1.06885,1.06893,1.06882,1.06882,0
2023-03-07 00:02:00+00:00,1.06881,1.06882,1.06881,1.06882,0
2023-03-07 00:03:00+00:00,1.06882,1.06896,1.06882,1.06896,0
2023-03-07 00:04:00+00:00,1.06896,1.06896,1.06884,1.06884,0
2023-03-07 00:05:00+00:00,1.06884,1.06887,1.06882,1.06885,0
