exchange,symbol,open_time_ms,open_time_utc,open,high,low,close,volume
coinbase,BTCEUR,1678523100000,2023-03-11 08:25:00,18858.17,18876.21,18858.17,18866.44,2.36396365
coinbase,BTCEUR,1678523160000,2023-03-11 08:26:00,18867.92,18877.32,18844.37,18844.37,1.51366205
coinbase,BTCEUR,1678523220000,2023-03-11 08:27:00,18832.41,18832.41,18820.9,18828.37,0.31645017
coinbase,BTCEUR,1678523280000,2023-03-11 08:28:00,18833.99,18836.53,18821.22,18827.99,0.9728485
coinbase,BTCEUR,1678523340000,2023-03-11 08:29:00,18824.89,18827.66,18819.37,18819.37,0.29973174
coinbase,BTCEUR,1678523400000,2023-03-11 08:30:00,18819,18856.69,18819,18856.69,0.70948447
coinbase,BTCEUR,1678523460000,2023-03-11 08:31:00,18852.76,18866.52,18850.8,18856.43,1.30046303
coinbase,BTCEUR,1678523520000,2023-03-11 08:32:00,18855.58,18858.54,18842.5,18851.03,1.40885734
coinbase,BTCEUR,1678523580000,2023-03-11 08:33:00,18855.27,18863.79,18844.42,18861.81,0.68934943
coinbase,BTCEUR,1678523640000,2023-03-11 08:34:00,18863.54,18874.2,18860.52,18866.68,1.42915329
coinbase,BTCEUR,1678523700000,2023-03-11 08:35:00,18862.91,18866.73,18855.39,18859.89,6.83273869
coinbase,BTCEUR,1678523760000,2023-03-11 08:36:00,18852.33,18858.09,18851.23,18854.25,0.84950891
coinbase,BTCEUR,1678523820000,2023-03-11 08:37:00,18854.24,18867.55,18823.5,18823.5,1.84195938
coinbase,BTCEUR,1678523880000,2023-03-11 08:38:00,18829.48,18829.48,18813.1,18813.1,0.60847628
coinbase,BTCEUR,1678523940000,2023-03-11 08:39:00,18812.61,18820.14,18809.69,18820.14,0.18736979
coinbase,BTCEUR,1678524000000,2023-03-11 08:40:00,18821.2,18853.23,18821.2,18853.23,0.82271397
coinbase,BTCEUR,1678524060000,2023-03-11 08:41:00,18844.63,18856.25,18844.63,18856.25,0.1569801
