start,symbol,low,high,open,close,volume,product_id,timestamp_utc
1678175340,BTCUSDC,22417.48,22421.91,22420.48,22420.63,1.32605044,BTC-USDC,2023-03-07 07:49:00+00:00
1678175400,BTCUSDC,22420.62,22424.74,22420.62,22421.7,0.87707571,BTC-USDC,2023-03-07 07:50:00+00:00
1678175460,BTCUSDC,22421.72,22424.9,22421.93,22424.5,0.34166245,BTC-USDC,2023-03-07 07:51:00+00:00
1678175520,BTCUSDC,22424.12,22432.02,22424.72,22427.5,1.70053055,BTC-USDC,2023-03-07 07:52:00+00:00
1678175580,BTCUSDC,22423.59,22428.09,22426.96,22424.04,0.66015116,BTC-USDC,2023-03-07 07:53:00+00:00
1678175640,BTCUSDC,22422.88,22425.86,22424.04,22423.52,0.59793197,BTC-USDC,2023-03-07 07:54:00+00:00
1678175700,BTCUSDC,22423.51,22428.89,22423.51,22427.44,0.30929964,BTC-USDC,2023-03-07 07:55:00+00:00
1678175760,BTCUSDC,22422.87,22427.46,22427.44,22425.11,0.81524581,BTC-USDC,2023-03-07 07:56:00+00:00
1678175820,BTCUSDC,22425.23,22427.82,22425.81,22425.83,1.30784935,BTC-USDC,2023-03-07 07:57:00+00:00
1678175880,BTCUSDC,22419.18,22425.91,22425.83,22420.41,2.03950914,BTC-USDC,2023-03-07 07:58:00+00:00
1678175940,BTCUSDC,22413.55,22420.83,22419.89,22420.69,4.91843857,BTC-USDC,2023-03-07 07:59:00+00:00
1678176000,BTCUSDC,22414.26,22421.13,22421.12,22414.82,3.09271452,BTC-USDC,2023-03-07 08:00:00+00:00
1678176060,BTCUSDC,22414.79,22418.44,22415.52,22417.74,0.66262348,BTC-USDC,2023-03-07 08:01:00+00:00
1678176120,BTCUSDC,22412.5,22419.56,22419.24,22413.87,1.95907055,BTC-USDC,2023-03-07 08:02:00+00:00
1678176180,BTCUSDC,22411.95,22417,22413.89,22414.6,1.47888431,BTC-USDC,2023-03-07 08:03:00+00:00
1678176240,BTCUSDC,22411.46,22414.61,22414.59,22411.97,0.35410157,BTC-USDC,2023-03-07 08:04:00+00:00
1678176300,BTCUSDC,22411.96,22413.96,22411.96,22413.54,0.28674592,BTC-USDC,2023-03-07 08:05:00+00:00
1678176360,BTCUSDC,22413.53,22418.5,22413.54,22415.56,1.10666449,BTC-USDC,2023-03-07 08:06:00+00:00
1678176420,BTCUSDC,22407.39,22415.77,22414.73,22407.39,5.03055308,BTC-USDC,2023-03-07 08:07:00+00:00
1678176480,BTCUSDC,22400.48,22407.24,22407.24,22400.48,3.01373519,BTC-USDC,2023-03-07 08:08:00+00:00
1678176540,BTCUSDC,22393.97,22402.34,22402.34,22398.33,4.50908244,BTC-USDC,2023-03-07 08:09:00+00:00
1678176600,BTCUSDC,22394.19,22405.77,22398.33,22402.98,6.08484104,BTC-USDC,2023-03-07 08:10:00+00:00
1678176660,BTCUSDC,22402.1,22407.43,22403.57,22404.45,0.98403699,BTC-USDC,2023-03-07 08:11:00+00:00
1678176720,BTCUSDC,22403.47,22405.44,22404.42,22403.48,1.5490013,BTC-USDC,2023-03-07 08:12:00+00:00
1678176780,BTCUSDC,22401.31,22405.17,22404.22,22405.17,0.72580047,BTC-USDC,2023-03-07 08:13:00+00:00
1678176840,BTCUSDC,22400.45,22405.22,22405.22,22401.64,0.80823156,BTC-USDC,2023-03-07 08:14:00+00:00
1678176900,BTCUSDC,22400.05,22406.4,22401.83,22405.53,1.70499131,BTC-USDC,2023-03-07 08:15:00+00:00
1678176960,BTCUSDC,22405.12,22412.05,22405.52,22410.87,1.53361218,BTC-USDC,2023-03-07 08:16:00+00:00
1678177020,BTCUSDC,22410.98,22424.13,22410.99,22419.58,2.01184683,BTC-USDC,2023-03-07 08:17:00+00:00
