symbol,time_period_start,time_period_end,price_open,price_high,price_low,price_close,volume_traded,trades_count,imputed,gap_size,impute_method
USDCUSD,2023-03-03T10:57:00.0000000Z,2023-03-03T10:58:00.0000000Z,1.0,1.0,1.0,1.0,150000.0,1,False,0,none
USDCUSD,2023-03-03T10:58:00.0000000Z,2023-03-03T10:59:00.0000000Z,1.0,1.0,1.0,1.0,0.0,0,True,1,LOCF
USDCUSD,2023-03-03T10:59:00.0000000Z,2023-03-03T11:00:00.0000000Z,0.9999,0.9999,0.9999,0.9999,100.0,1,False,0,none
USDCUSD,2023-03-03T11:00:00.0000000Z,2023-03-03T11:01:00.0000000Z,0.9999,1.0,0.9999,1.0,65020.0,3,False,0,none
USDCUSD,2023-03-03T11:01:00.0000000Z,2023-03-03T11:02:00.0000000Z,0.9999,1.0,0.9999,1.0,0.0,0,True,1,LOCF
USDCUSD,2023-03-03T11:02:00.0000000Z,2023-03-03T11:03:00.0000000Z,1.0,1.0,0.9999,0.9999,9150.9924,6,False,0,none
USDCUSD,2023-03-03T11:03:00.0000000Z,2023-03-03T11:04:00.0000000Z,0.9999,0.9999,0.9999,0.9999,10.0,2,False,0,none
USDCUSD,2023-03-03T11:04:00.0000000Z,2023-03-03T11:05:00.0000000Z,0.9999,0.9999,0.9999,0.9999,5005.0,2,False,0,none
USDCUSD,2023-03-03T11:05:00.0000000Z,2023-03-03T11:06:00.0000000Z,0.9999,0.9999,0.9999,0.9999,0.0,0,True,1,LOCF
USDCUSD,2023-03-03T11:06:00.0000000Z,2023-03-03T11:07:00.0000000Z,0.9999,0.9999,0.9999,0.9999,158.9051,2,False,0,none
USDCUSD,2023-03-03T11:07:00.0000000Z,2023-03-03T11:08:00.0000000Z,1.0,1.0,0.9999,0.9999,1364.482512,26,False,0,none
USDCUSD,2023-03-03T11:08:00.0000000Z,2023-03-03T11:09:00.0000000Z,1.0,1.0,0.9999,0.9999,36166.61,5,False,0,none
USDCUSD,2023-03-03T11:09:00.0000000Z,2023-03-03T11:10:00.0000000Z,1.0,1.0,0.9999,0.9999,44.83496,2,False,0,none
USDCUSD,2023-03-03T11:10:00.0000000Z,2023-03-03T11:11:00.0000000Z,1.0,1.0,0.9999,0.9999,0.0,0,True,2,LOCF
USDCUSD,2023-03-03T11:11:00.0000000Z,2023-03-03T11:12:00.0000000Z,1.0,1.0,0.9999,0.9999,0.0,0,True,2,LOCF
USDCUSD,2023-03-03T11:12:00.0000000Z,2023-03-03T11:13:00.0000000Z,1.0,1.0,1.0,1.0,140.9316,1,False,0,none
USDCUSD,2023-03-03T11:13:00.0000000Z,2023-03-03T11:14:00.0000000Z,1.0,1.0,1.0,1.0,0.0,0,True,1,LOCF
USDCUSD,2023-03-03T11:14:00.0000000Z,2023-03-03T11:15:00.0000000Z,0.9999,0.9999,0.9999,0.9999,20002.0002,1,False,0,none
USDCUSD,2023-03-03T11:15:00.0000000Z,2023-03-03T11:16:00.0000000Z,0.9999,0.9999,0.9999,0.9999,0.0,0,True,4,LOCF
USDCUSD,2023-03-03T11:16:00.0000000Z,2023-03-03T11:17:00.0000000Z,0.9999,0.9999,0.9999,0.9999,0.0,0,True,4,LOCF
USDCUSD,2023-03-03T11:17:00.0000000Z,2023-03-03T11:18:00.0000000Z,0.9999,0.9999,0.9999,0.9999,0.0,0,True,4,LOCF
USDCUSD,2023-03-03T11:18:00.0000000Z,2023-03-03T11:19:00.0000000Z,0.9999,0.9999,0.9999,0.9999,0.0,0,True,4,LOCF
USDCUSD,2023-03-03T11:19:00.0000000Z,2023-03-03T11:20:00.0000000Z,0.9999,0.9999,0.9999,0.9999,2024.727936,1,False,0,none
USDCUSD,2023-03-03T11:20:00.0000000Z,2023-03-03T11:21:00.0000000Z,0.9999,0.9999,0.9999,0.9999,0.0,0,True,1,LOCF
USDCUSD,2023-03-03T11:21:00.0000000Z,2023-03-03T11:22:00.0000000Z,1.0,1.0,1.0,1.0,297.2925,1,False,0,none
USDCUSD,2023-03-03T11:22:00.0000000Z,2023-03-03T11:23:00.0000000Z,1.0,1.0,1.0,1.0,0.0,0,True,1,LOCF
USDCUSD,2023-03-03T11:23:00.0000000Z,2023-03-03T11:24:00.0000000Z,0.9999,0.9999,0.9999,0.9999,9555.1819,2,False,0,none
USDCUSD,2023-03-03T11:24:00.0000000Z,2023-03-03T11:25:00.0000000Z,0.9999461742844066,0.9999489859608819,0.999935902127346,0.9999297899816919,0.0,0,True,6,ETS
USDCUSD,2023-03-03T11:25:00.0000000Z,2023-03-03T11:26:00.0000000Z,0.9999461742844066,0.9999489859608819,0.999935902127346,0.9999297899816919,0.0,0,True,6,ETS
USDCUSD,2023-03-03T11:26:00.0000000Z,2023-03-03T11:27:00.0000000Z,0.9999461742844066,0.9999489859608819,0.999935902127346,0.9999297899816919,0.0,0,True,6,ETS
USDCUSD,2023-03-03T11:27:00.0000000Z,2023-03-03T11:28:00.0000000Z,0.9999461742844066,0.9999489859608819,0.999935902127346,0.9999297899816919,0.0,0,True,6,ETS
USDCUSD,2023-03-03T11:28:00.0000000Z,2023-03-03T11:29:00.0000000Z,0.9999461742844066,0.9999489859608819,0.999935902127346,0.9999297899816919,0.0,0,True,6,ETS
USDCUSD,2023-03-03T11:29:00.0000000Z,2023-03-03T11:30:00.0000000Z,0.9999461742844066,0.9999489859608819,0.999935902127346,0.9999297899816919,0.0,0,True,6,ETS
USDCUSD,2023-03-03T11:30:00.0000000Z,2023-03-03T11:31:00.0000000Z,1.0,1.0,1.0,1.0,42404.4134,157,False,0,none
USDCUSD,2023-03-03T11:31:00.0000000Z,2023-03-03T11:32:00.0000000Z,0.9999,1.0,0.9999,1.0,991.3707532,4,False,0,none
USDCUSD,2023-03-03T11:32:00.0000000Z,2023-03-03T11:33:00.0000000Z,0.9999,1.0,0.9999,1.0,0.0,0,True,2,LOCF
USDCUSD,2023-03-03T11:33:00.0000000Z,2023-03-03T11:34:00.0000000Z,0.9999,1.0,0.9999,1.0,0.0,0,True,2,LOCF
USDCUSD,2023-03-03T11:34:00.0000000Z,2023-03-03T11:35:00.0000000Z,1.0,1.0,1.0,1.0,7.2529,1,False,0,none
USDCUSD,2023-03-03T11:35:00.0000000Z,2023-03-03T11:36:00.0000000Z,1.0,1.0,1.0,1.0,0.0,0,True,3,LOCF
USDCUSD,2023-03-03T11:36:00.0000000Z,2023-03-03T11:37:00.0000000Z,1.0,1.0,1.0,1.0,0.0,0,True,3,LOCF
USDCUSD,2023-03-03T11:37:00.0000000Z,2023-03-03T11:38:00.0000000Z,1.0,1.0,1.0,1.0,0.0,0,True,3,LOCF
USDCUSD,2023-03-03T11:38:00.0000000Z,2023-03-03T11:39:00.0000000Z,1.0,1.0,1.0,1.0,427.7484,1,False,0,none
USDCUSD,2023-03-03T11:39:00.0000000Z,2023-03-03T11:40:00.0000000Z,1.0,1.0,1.0,1.0,0.0,0,True,2,LOCF
USDCUSD,2023-03-03T11:40:00.0000000Z,2023-03-03T11:41:00.0000000Z,1.0,1.0,1.0,1.0,0.0,0,True,2,LOCF
USDCUSD,2023-03-03T11:41:00.0000000Z,2023-03-03T11:42:00.0000000Z,1.0,1.0,0.9999,0.9999,23452.14448,16,False,0,none
USDCUSD,2023-03-03T11:42:00.0000000Z,2023-03-03T11:43:00.0000000Z,1.0,1.0,0.9999,0.9999,0.0,0,True,3,LOCF
USDCUSD,2023-03-03T11:43:00.0000000Z,2023-03-03T11:44:00.0000000Z,1.0,1.0,0.9999,0.9999,0.0,0,True,3,LOCF
USDCUSD,2023-03-03T11:44:00.0000000Z,2023-03-03T11:45:00.0000000Z,1.0,1.0,0.9999,0.9999,0.0,0,True,3,LOCF
USDCUSD,2023-03-03T11:45:00.0000000Z,2023-03-03T11:46:00.0000000Z,1.0,1.0,1.0,1.0,5000.0,1,False,0,none
USDCUSD,2023-03-03T11:46:00.0000000Z,2023-03-03T11:47:00.0000000Z,1.0,1.0,1.0,1.0,2251.015524,45,False,0,none
USDCUSD,2023-03-03T11:47:00.0000000Z,2023-03-03T11:48:00.0000000Z,1.0,1.0,1.0,1.0,94.5859,4,False,0,none
USDCUSD,2023-03-03T11:48:00.0000000Z,2023-03-03T11:49:00.0000000Z,1.0,1.0,1.0,1.0,0.0,0,True,5,LOCF
USDCUSD,2023-03-03T11:49:00.0000000Z,2023-03-03T11:50:00.0000000Z,1.0,1.0,1.0,1.0,0.0,0,True,5,LOCF
USDCUSD,2023-03-03T11:50:00.0000000Z,2023-03-03T11:51:00.0000000Z,1.0,1.0,1.0,1.0,0.0,0,True,5,LOCF
USDCUSD,2023-03-03T11:51:00.0000000Z,2023-03-03T11:52:00.0000000Z,1.0,1.0,1.0,1.0,0.0,0,True,5,LOCF
