symbol,open_time_ms,open_time_utc,open,high,low,close,volume,close_time_ms,num_trades
ETHUSD,1678994460000,2023-03-16 19:21:00,1675.39000000,1680.90000000,1674.88000000,1677.65000000,202.69750000,1678994519999,335
ETHUSD,1678994520000,2023-03-16 19:22:00,1677.65000000,1677.91000000,1676.22000000,1676.60000000,97.91170000,1678994579999,152
ETHUSD,1678994580000,2023-03-16 19:23:00,1676.67000000,1680.40000000,1676.44000000,1680.17000000,118.71900000,1678994639999,138
ETHUSD,1678994640000,2023-03-16 19:24:00,1679.64000000,1694.45000000,1679.64000000,1692.38000000,648.94240000,1678994699999,945
ETHUSD,1678994700000,2023-03-16 19:25:00,1691.56000000,1693.44000000,1689.45000000,1692.19000000,195.47690000,1678994759999,260
ETHUSD,1678994760000,2023-03-16 19:26:00,1692.67000000,1693.60000000,1688.08000000,1689.16000000,97.60030000,1678994819999,154
ETHUSD,1678994820000,2023-03-16 19:27:00,1689.00000000,1689.00000000,1681.98000000,1682.82000000,216.18620000,1678994879999,313
ETHUSD,1678994880000,2023-03-16 19:28:00,1682.82000000,1688.03000000,1682.79000000,1686.67000000,135.87260000,1678994939999,128
ETHUSD,1678994940000,2023-03-16 19:29:00,1686.43000000,1687.41000000,1684.47000000,1685.59000000,39.90010000,1678994999999,49
ETHUSD,1678995000000,2023-03-16 19:30:00,1685.58000000,1689.08000000,1682.89000000,1682.90000000,307.16580000,1678995059999,305
ETHUSD,1678995060000,2023-03-16 19:31:00,1683.09000000,1683.34000000,1681.15000000,1681.72000000,41.39080000,1678995119999,90
ETHUSD,1678995120000,2023-03-16 19:32:00,1681.80000000,1684.07000000,1680.95000000,1683.15000000,56.85210000,1678995179999,68
ETHUSD,1678995180000,2023-03-16 19:33:00,1683.05000000,1683.21000000,1679.66000000,1680.20000000,33.47750000,1678995239999,75
ETHUSD,1678995240000,2023-03-16 19:34:00,1680.23000000,1681.19000000,1677.00000000,1680.74000000,135.75380000,1678995299999,189
ETHUSD,1678995300000,2023-03-16 19:35:00,1681.00000000,1681.49000000,1679.77000000,1679.77000000,32.65040000,1678995359999,44
ETHUSD,1678995360000,2023-03-16 19:36:00,1679.37000000,1680.94000000,1677.40000000,1678.09000000,111.71420000,1678995419999,104
ETHUSD,1678995420000,2023-03-16 19:37:00,1677.90000000,1679.01000000,1676.91000000,1678.76000000,40.76330000,1678995479999,61
ETHUSD,1678995480000,2023-03-16 19:38:00,1679.08000000,1679.39000000,1676.57000000,1678.36000000,80.34230000,1678995539999,103
ETHUSD,1678995540000,2023-03-16 19:39:00,1678.09000000,1679.08000000,1676.96000000,1677.37000000,91.78080000,1678995599999,111
ETHUSD,1678995600000,2023-03-16 19:40:00,1677.61000000,1680.95000000,1676.54000000,1678.18000000,185.32020000,1678995659999,199
ETHUSD,1678995660000,2023-03-16 19:41:00,1677.93000000,1679.91000000,1677.43000000,1679.91000000,75.32280000,1678995719999,102
ETHUSD,1678995720000,2023-03-16 19:42:00,1680.13000000,1682.63000000,1679.65000000,1682.63000000,59.31380000,1678995779999,100
ETHUSD,1678995780000,2023-03-16 19:43:00,1682.29000000,1683.93000000,1682.18000000,1682.85000000,91.00490000,1678995839999,126
ETHUSD,1678995840000,2023-03-16 19:44:00,1682.66000000,1684.06000000,1682.32000000,1683.78000000,57.11140000,1678995899999,76
ETHUSD,1678995900000,2023-03-16 19:45:00,1683.11000000,1683.11000000,1680.46000000,1681.14000000,80.62280000,1678995959999,101
ETHUSD,1678995960000,2023-03-16 19:46:00,1681.86000000,1682.00000000,1680.70000000,1681.22000000,33.23300000,1678996019999,59
ETHUSD,1678996020000,2023-03-16 19:47:00,1680.98000000,1681.54000000,1678.30000000,1678.63000000,78.45070000,1678996079999,119
ETHUSD,1678996080000,2023-03-16 19:48:00,1677.93000000,1680.32000000,1677.81000000,1679.55000000,50.96010000,1678996139999,62
ETHUSD,1678996140000,2023-03-16 19:49:00,1679.54000000,1680.50000000,1679.37000000,1680.50000000,14.89130000,1678996199999,17
ETHUSD,1678996200000,2023-03-16 19:50:00,1680.56000000,1681.45000000,1679.87000000,1680.41000000,176.32170000,1678996259999,129
ETHUSD,1678996260000,2023-03-16 19:51:00,1679.90000000,1681.95000000,1679.77000000,1680.45000000,93.84630000,1678996319999,79
ETHUSD,1678996320000,2023-03-16 19:52:00,1680.76000000,1680.96000000,1680.11000000,1680.30000000,12.84650000,1678996379999,22
ETHUSD,1678996380000,2023-03-16 19:53:00,1680.37000000,1681.76000000,1680.20000000,1680.20000000,28.01260000,1678996439999,49
ETHUSD,1678996440000,2023-03-16 19:54:00,1680.83000000,1680.84000000,1678.25000000,1678.86000000,59.12020000,1678996499999,59
ETHUSD,1678996500000,2023-03-16 19:55:00,1678.35000000,1678.56000000,1676.89000000,1677.86000000,59.86000000,1678996559999,79
ETHUSD,1678996560000,2023-03-16 19:56:00,1677.87000000,1679.60000000,1677.87000000,1679.15000000,30.10500000,1678996619999,29
ETHUSD,1678996620000,2023-03-16 19:57:00,1679.87000000,1682.00000000,1679.67000000,1682.00000000,45.65440000,1678996679999,66
ETHUSD,1678996680000,2023-03-16 19:58:00,1681.74000000,1684.46000000,1681.74000000,1683.76000000,76.51240000,1678996739999,125
ETHUSD,1678996740000,2023-03-16 19:59:00,1683.82000000,1684.19000000,1682.59000000,1683.83000000,43.69850000,1678996799999,41
ETHUSD,1678996800000,2023-03-16 20:00:00,1683.62000000,1684.03000000,1681.83000000,1682.20000000,104.46420000,1678996859999,90
ETHUSD,1678996860000,2023-03-16 20:01:00,1682.33000000,1682.35000000,1680.10000000,1680.10000000,60.88260000,1678996919999,75
ETHUSD,1678996920000,2023-03-16 20:02:00,1680.51000000,1680.51000000,1679.06000000,1679.26000000,36.30130000,1678996979999,48
ETHUSD,1678996980000,2023-03-16 20:03:00,1679.25000000,1680.15000000,1678.65000000,1680.10000000,42.43370000,1678997039999,52
ETHUSD,1678997040000,2023-03-16 20:04:00,1681.00000000,1681.00000000,1678.71000000,1680.14000000,69.53690000,1678997099999,69
ETHUSD,1678997100000,2023-03-16 20:05:00,1679.60000000,1681.02000000,1679.23000000,1680.93000000,26.54250000,1678997159999,31
