symbol,open_time_ms,open_time_utc,open,high,low,close,volume,imputed,gap_size,impute_method
BTCUSDT,1678203000000,2023-03-07 15:30:00,22212.15,22270.74,22209.34,22253.81,4.80793,False,0,none
BTCUSDT,1678203060000,2023-03-07 15:31:00,22254.51,22298.27,22254.51,22270.3,9.84772,False,0,none
BTCUSDT,1678203120000,2023-03-07 15:32:00,22270.17,22297.95,22257.35,22264.55,6.86528,False,0,none
BTCUSDT,1678203180000,2023-03-07 15:33:00,22262.99,22311.7,22262.99,22300.83,7.45151,False,0,none
BTCUSDT,1678203240000,2023-03-07 15:34:00,22297.74,22310.29,22284.1,22284.11,2.71934,False,0,none
BTCUSDT,1678203300000,2023-03-07 15:35:00,22283.46,22306.75,22271.47,22304.88,4.64429,False,0,none
BTCUSDT,1678203360000,2023-03-07 15:36:00,22305.34,22360.25,22305.34,22339.95,5.9783,False,0,none
BTCUSDT,1678203420000,2023-03-07 15:37:00,22339.95,22480.42,22339.95,22422.35,18.11342,False,0,none
BTCUSDT,1678203480000,2023-03-07 15:38:00,22422.54,22431.0,22390.07,22407.7,5.06079,False,0,none
BTCUSDT,1678203540000,2023-03-07 15:39:00,22407.21,22408.41,22363.95,22382.3,5.28283,False,0,none
BTCUSDT,1678203600000,2023-03-07 15:40:00,22382.29,22390.05,22361.83,22382.38,7.10689,False,0,none
BTCUSDT,1678203660000,2023-03-07 15:41:00,22379.47,22379.47,22324.06,22347.65,3.25546,False,0,none
BTCUSDT,1678203720000,2023-03-07 15:42:00,22348.95,22368.88,22337.11,22366.8,3.92928,False,0,none
BTCUSDT,1678203780000,2023-03-07 15:43:00,22365.35,22384.74,22354.06,22362.53,6.00853,False,0,none
BTCUSDT,1678203840000,2023-03-07 15:44:00,22365.83,22365.83,22315.07,22323.7,5.1237,False,0,none
BTCUSDT,1678203900000,2023-03-07 15:45:00,22324.41,22342.05,22310.99,22310.99,5.10753,False,0,none
BTCUSDT,1678203960000,2023-03-07 15:46:00,22310.29,22339.23,22296.87,22329.21,8.26954,False,0,none
BTCUSDT,1678204020000,2023-03-07 15:47:00,22332.88,22371.71,22332.88,22354.71,3.82693,False,0,none
BTCUSDT,1678204080000,2023-03-07 15:48:00,22354.48,22388.26,22348.42,22380.02,2.13871,False,0,none
BTCUSDT,1678204140000,2023-03-07 15:49:00,22378.93,22391.85,22354.85,22365.23,2.35122,False,0,none
BTCUSDT,1678204200000,2023-03-07 15:50:00,22364.67,22371.7,22325.75,22342.76,2.69376,False,0,none
BTCUSDT,1678204260000,2023-03-07 15:51:00,22342.9,22350.53,22332.43,22350.53,3.21416,False,0,none
BTCUSDT,1678204320000,2023-03-07 15:52:00,22351.22,22351.22,22311.94,22318.62,4.35677,False,0,none
BTCUSDT,1678204380000,2023-03-07 15:53:00,22320.54,22325.81,22310.27,22313.51,1.8087,False,0,none
BTCUSDT,1678204440000,2023-03-07 15:54:00,22314.6,22337.11,22303.93,22336.96,0.98115,False,0,none
BTCUSDT,1678204500000,2023-03-07 15:55:00,22337.82,22363.23,22326.01,22327.43,5.70006,False,0,none
BTCUSDT,1678204560000,2023-03-07 15:56:00,22330.05,22348.41,22321.58,22341.37,0.43629,False,0,none
BTCUSDT,1678204620000,2023-03-07 15:57:00,22341.35,22344.16,22333.21,22337.11,1.33312,False,0,none
BTCUSDT,1678204680000,2023-03-07 15:58:00,22337.82,22351.22,22325.96,22337.11,2.94712,False,0,none
BTCUSDT,1678204740000,2023-03-07 15:59:00,22333.81,22333.81,22319.46,22322.89,1.32844,False,0,none
BTCUSDT,1678204800000,2023-03-07 16:00:00,22322.02,22323.69,22315.45,22318.21,1.37611,False,0,none
BTCUSDT,1678204860000,2023-03-07 16:01:00,22318.21,22358.67,22318.21,22353.35,2.24729,False,0,none
BTCUSDT,1678204920000,2023-03-07 16:02:00,22352.24,22392.16,22352.24,22377.35,2.92649,False,0,none
BTCUSDT,1678204980000,2023-03-07 16:03:00,22373.35,22381.08,22360.41,22379.48,2.0573,False,0,none
BTCUSDT,1678205040000,2023-03-07 16:04:00,22381.58,22381.58,22364.66,22371.98,2.26179,False,0,none
BTCUSDT,1678205100000,2023-03-07 16:05:00,22369.66,22382.99,22365.35,22365.35,2.10733,False,0,none
BTCUSDT,1678205160000,2023-03-07 16:06:00,22364.73,22375.93,22354.06,22358.67,2.19149,False,0,none
BTCUSDT,1678205220000,2023-03-07 16:07:00,22360.5,22372.99,22342.77,22366.55,7.18371,False,0,none
BTCUSDT,1678205280000,2023-03-07 16:08:00,22364.65,22364.65,22350.53,22350.54,1.93064,False,0,none
BTCUSDT,1678205340000,2023-03-07 16:09:00,22352.96,22356.18,22344.88,22356.17,0.16492,False,0,none
BTCUSDT,1678205400000,2023-03-07 16:10:00,22356.18,22369.22,22356.18,22365.91,0.41549,False,0,none
BTCUSDT,1678205460000,2023-03-07 16:11:00,22361.83,22365.34,22344.62,22348.15,3.32377,False,0,none
BTCUSDT,1678205520000,2023-03-07 16:12:00,22344.19,22347.69,22322.64,22327.23,3.78593,False,0,none
BTCUSDT,1678205580000,2023-03-07 16:13:00,22327.94,22341.34,22315.58,22316.78,1.01832,False,0,none
BTCUSDT,1678205640000,2023-03-07 16:14:00,22315.58,22315.58,22302.59,22302.59,0.27033,False,0,none
BTCUSDT,1678205700000,2023-03-07 16:15:00,22302.52,22303.22,22281.34,22288.11,3.27638,False,0,none
BTCUSDT,1678205760000,2023-03-07 16:16:00,22288.98,22297.92,22288.98,22293.15,2.89219,False,0,none
BTCUSDT,1678205820000,2023-03-07 16:17:00,22293.16,22309.58,22293.16,22301.81,1.01029,False,0,none
BTCUSDT,1678205880000,2023-03-07 16:18:00,22302.16,22302.16,22281.81,22291.92,1.06833,False,0,none
BTCUSDT,1678205940000,2023-03-07 16:19:00,22290.11,22312.39,22287.69,22308.15,7.01022,False,0,none
BTCUSDT,1678206000000,2023-03-07 16:20:00,22308.17,22325.81,22303.23,22321.6,0.92607,False,0,none
BTCUSDT,1678206060000,2023-03-07 16:21:00,22325.81,22325.81,22303.53,22318.75,1.46175,False,0,none
BTCUSDT,1678206120000,2023-03-07 16:22:00,22316.01,22316.01,22300.86,22300.86,0.48995,False,0,none
BTCUSDT,1678206180000,2023-03-07 16:23:00,22300.41,22308.16,22294.71,22308.16,1.50256,False,0,none
BTCUSDT,1678206240000,2023-03-07 16:24:00,22306.6,22308.16,22296.2,22296.2,0.63203,False,0,none
BTCUSDT,1678206300000,2023-03-07 16:25:00,22296.18,22297.63,22283.84,22286.16,0.74309,False,0,none
BTCUSDT,1678206360000,2023-03-07 16:26:00,22283.47,22300.4,22283.47,22291.21,0.84122,False,0,none
BTCUSDT,1678206420000,2023-03-07 16:27:00,22294.06,22299.69,22269.73,22273.57,4.43982,False,0,none
BTCUSDT,1678206480000,2023-03-07 16:28:00,22272.87,22272.9,22250.29,22253.99,1.90698,False,0,none
BTCUSDT,1678206540000,2023-03-07 16:29:00,22251.07,22251.07,22221.33,22234.79,2.08493,False,0,none
BTCUSDT,1678206600000,2023-03-07 16:30:00,22235.89,22265.1,22233.45,22253.1,7.90661,False,0,none
BTCUSDT,1678206660000,2023-03-07 16:31:00,22256.62,22260.86,22240.4,22254.9,3.05668,False,0,none
BTCUSDT,1678206720000,2023-03-07 16:32:00,22250.98,22250.98,22231.92,22237.83,1.26784,False,0,none
BTCUSDT,1678206780000,2023-03-07 16:33:00,22241.09,22255.91,22239.51,22239.69,1.56105,False,0,none
BTCUSDT,1678206840000,2023-03-07 16:34:00,22239.69,22244.59,22234.31,22236.16,2.01762,False,0,none
BTCUSDT,1678206900000,2023-03-07 16:35:00,22236.17,22238.71,22212.87,22212.87,3.57644,False,0,none
BTCUSDT,1678206960000,2023-03-07 16:36:00,22213.59,22232.63,22199.44,22232.63,2.36328,False,0,none
BTCUSDT,1678207020000,2023-03-07 16:37:00,22232.63,22256.63,22232.63,22255.34,0.47617,False,0,none
BTCUSDT,1678207080000,2023-03-07 16:38:00,22253.92,22262.28,22240.38,22262.28,1.25182,False,0,none
BTCUSDT,1678207140000,2023-03-07 16:39:00,22262.28,22267.22,22256.63,22257.34,0.88683,False,0,none
BTCUSDT,1678207200000,2023-03-07 16:40:00,22261.57,22267.93,22236.17,22236.46,3.79202,False,0,none
BTCUSDT,1678207260000,2023-03-07 16:41:00,22236.46,22245.33,22218.9,22235.44,2.215,False,0,none
BTCUSDT,1678207320000,2023-03-07 16:42:00,22233.76,22242.51,22230.25,22232.65,0.68898,False,0,none
BTCUSDT,1678207380000,2023-03-07 16:43:00,22231.59,22254.51,22228.4,22254.51,0.17089,False,0,none
BTCUSDT,1678207440000,2023-03-07 16:44:00,22252.38,22289.81,22252.38,22283.46,1.55538,False,0,none
BTCUSDT,1678207500000,2023-03-07 16:45:00,22281.87,22289.89,22281.87,22289.81,1.41713,False,0,none
BTCUSDT,1678207560000,2023-03-07 16:46:00,22290.52,22313.11,22290.52,22306.05,1.6659,False,0,none
BTCUSDT,1678207620000,2023-03-07 16:47:00,22305.35,22309.14,22289.64,22291.44,3.11811,False,0,none
BTCUSDT,1678207680000,2023-03-07 16:48:00,22293.69,22312.4,22293.69,22312.4,2.61369,False,0,none
BTCUSDT,1678207740000,2023-03-07 16:49:00,22313.11,22313.82,22296.87,22301.1,0.33885,False,0,none
BTCUSDT,1678207800000,2023-03-07 16:50:00,22301.1,22314.52,22298.79,22306.77,1.50084,False,0,none
BTCUSDT,1678207860000,2023-03-07 16:51:00,22306.76,22306.76,22298.28,22298.28,0.44865,False,0,none
BTCUSDT,1678207920000,2023-03-07 16:52:00,22297.58,22298.27,22284.16,22284.16,0.95371,False,0,none
BTCUSDT,1678207980000,2023-03-07 16:53:00,22283.46,22285.57,22279.43,22284.62,0.58131,False,0,none
BTCUSDT,1678208040000,2023-03-07 16:54:00,22284.65,22284.65,22277.1,22279.2,0.04726,False,0,none
BTCUSDT,1678208100000,2023-03-07 16:55:00,22279.21,22279.21,22259.32,22264.74,3.25388,False,0,none
BTCUSDT,1678208160000,2023-03-07 16:56:00,22265.39,22265.39,22255.23,22258.74,0.22646,False,0,none
BTCUSDT,1678208220000,2023-03-07 16:57:00,22256.63,22256.63,22227.04,22234.74,5.03273,False,0,none
BTCUSDT,1678208280000,2023-03-07 16:58:00,22234.04,22241.09,22224.27,22233.49,4.93855,False,0,none
BTCUSDT,1678208340000,2023-03-07 16:59:00,22234.04,22241.09,22232.8,22237.57,1.8588,False,0,none
BTCUSDT,1678208400000,2023-03-07 17:00:00,22236.85,22245.04,22235.45,22240.39,0.16987,False,0,none
BTCUSDT,1678208460000,2023-03-07 17:01:00,22236.86,22236.86,22224.75,22232.63,1.02205,False,0,none
BTCUSDT,1678208520000,2023-03-07 17:02:00,22233.32,22238.98,22230.2,22238.98,0.22035,False,0,none
BTCUSDT,1678208580000,2023-03-07 17:03:00,22239.69,22250.97,22230.04,22231.29,1.45433,False,0,none
BTCUSDT,1678208640000,2023-03-07 17:04:00,22229.81,22241.09,22229.81,22234.04,0.47039,False,0,none
BTCUSDT,1678208700000,2023-03-07 17:05:00,22233.33,22240.39,22233.33,22240.38,0.18116,False,0,none
BTCUSDT,1678208760000,2023-03-07 17:06:00,22239.65,22240.39,22232.64,22232.64,0.06066,False,0,none
BTCUSDT,1678208820000,2023-03-07 17:07:00,22232.63,22246.03,22230.52,22240.05,0.86742,False,0,none
BTCUSDT,1678208880000,2023-03-07 17:08:00,22240.11,22246.04,22237.62,22238.99,1.7604,False,0,none
BTCUSDT,1678208940000,2023-03-07 17:09:00,22240.02,22245.1,22239.71,22243.92,0.05749,False,0,none
BTCUSDT,1678209000000,2023-03-07 17:10:00,22245.04,22253.9,22244.63,22244.65,1.7007,False,0,none
BTCUSDT,1678209060000,2023-03-07 17:11:00,22244.43,22253.09,22244.16,22253.07,1.06224,False,0,none
BTCUSDT,1678209120000,2023-03-07 17:12:00,22253.1,22281.33,22253.1,22267.92,3.24032,False,0,none
BTCUSDT,1678209180000,2023-03-07 17:13:00,22268.17,22271.44,22259.46,22263.4,0.07832,False,0,none
BTCUSDT,1678209240000,2023-03-07 17:14:00,22262.12,22262.12,22252.4,22252.53,0.44368,False,0,none
BTCUSDT,1678209300000,2023-03-07 17:15:00,22254.46,22254.46,22249.65,22253.86,0.28845,False,0,none
BTCUSDT,1678209360000,2023-03-07 17:16:00,22250.81,22256.4,22246.05,22250.28,0.20634,False,0,none
BTCUSDT,1678209420000,2023-03-07 17:17:00,22250.28,22251.29,22248.02,22251.23,0.15147,False,0,none
BTCUSDT,1678209480000,2023-03-07 17:18:00,22251.69,22260.87,22251.69,22260.87,0.72647,False,0,none
BTCUSDT,1678209540000,2023-03-07 17:19:00,22260.87,22280.63,22260.87,22280.63,0.37511,False,0,none
BTCUSDT,1678209600000,2023-03-07 17:20:00,22281.34,22339.94,22281.34,22320.9,3.23318,False,0,none
BTCUSDT,1678209660000,2023-03-07 17:21:00,22324.41,22342.06,22310.06,22310.3,2.36088,False,0,none
BTCUSDT,1678209720000,2023-03-07 17:22:00,22311.32,22314.93,22306.77,22307.46,0.50707,False,0,none
BTCUSDT,1678209780000,2023-03-07 17:23:00,22307.46,22313.82,22305.7,22313.81,0.44421,False,0,none
BTCUSDT,1678209840000,2023-03-07 17:24:00,22313.82,22327.23,22313.12,22322.8,0.87332,False,0,none
BTCUSDT,1678209900000,2023-03-07 17:25:00,22322.98,22334.29,22322.98,22322.98,0.21487,False,0,none
BTCUSDT,1678209960000,2023-03-07 17:26:00,22326.52,22343.46,22326.52,22341.41,0.38047,False,0,none
BTCUSDT,1678210020000,2023-03-07 17:27:00,22342.99,22356.17,22342.99,22353.34,1.33735,False,0,none
BTCUSDT,1678210080000,2023-03-07 17:28:00,22349.13,22349.13,22326.52,22326.52,0.91419,False,0,none
BTCUSDT,1678210140000,2023-03-07 17:29:00,22325.82,22334.29,22322.98,22324.55,0.15785,False,0,none
BTCUSDT,1678210200000,2023-03-07 17:30:00,22322.98,22333.57,22320.18,22329.7,0.93574,False,0,none
BTCUSDT,1678210260000,2023-03-07 17:31:00,22328.64,22338.97,22327.94,22331.77,0.2679,False,0,none
BTCUSDT,1678210320000,2023-03-07 17:32:00,22335.7,22347.37,22332.88,22339.23,1.22933,False,0,none
BTCUSDT,1678210380000,2023-03-07 17:33:00,22339.23,22344.16,22338.53,22341.64,0.53966,False,0,none
BTCUSDT,1678210440000,2023-03-07 17:34:00,22340.68,22344.88,22335.7,22342.05,2.19513,False,0,none
BTCUSDT,1678210500000,2023-03-07 17:35:00,22340.38,22345.49,22327.89,22327.89,1.22854,False,0,none
BTCUSDT,1678210560000,2023-03-07 17:36:00,22327.23,22335.0,22321.59,22335.0,1.64489,False,0,none
BTCUSDT,1678210620000,2023-03-07 17:37:00,22335.0,22335.0,22330.98,22331.82,0.44307,False,0,none
BTCUSDT,1678210680000,2023-03-07 17:38:00,22330.98,22330.98,22312.4,22312.4,3.05214,False,0,none
BTCUSDT,1678210740000,2023-03-07 17:39:00,22311.7,22316.64,22308.18,22314.97,2.76306,False,0,none
BTCUSDT,1678210800000,2023-03-07 17:40:00,22314.98,22315.64,22305.35,22310.97,1.22975,False,0,none
BTCUSDT,1678210860000,2023-03-07 17:41:00,22310.97,22310.97,22294.06,22294.06,0.36668,False,0,none
BTCUSDT,1678210920000,2023-03-07 17:42:00,22296.94,22302.51,22295.7,22297.59,0.38375,False,0,none
BTCUSDT,1678210980000,2023-03-07 17:43:00,22297.59,22307.96,22297.59,22305.78,0.1324,False,0,none
BTCUSDT,1678211040000,2023-03-07 17:44:00,22308.17,22322.29,22308.17,22321.03,0.15845,False,0,none
BTCUSDT,1678211100000,2023-03-07 17:45:00,22318.88,22333.58,22316.65,22333.58,0.1975,False,0,none
BTCUSDT,1678211160000,2023-03-07 17:46:00,22331.4,22331.4,22322.29,22328.62,0.59172,False,0,none
BTCUSDT,1678211220000,2023-03-07 17:47:00,22328.6,22328.6,22323.0,22327.47,0.06089,False,0,none
BTCUSDT,1678211280000,2023-03-07 17:48:00,22324.77,22324.77,22318.06,22323.7,0.66769,False,0,none
BTCUSDT,1678211340000,2023-03-07 17:49:00,22323.69,22336.4,22316.64,22334.02,1.59441,False,0,none
BTCUSDT,1678211400000,2023-03-07 17:50:00,22332.17,22358.27,22325.82,22354.17,2.04503,False,0,none
BTCUSDT,1678211460000,2023-03-07 17:51:00,22354.17,22354.18,22344.88,22349.12,0.99496,False,0,none
BTCUSDT,1678211520000,2023-03-07 17:52:00,22345.2,22345.2,22328.68,22335.7,0.16647,False,0,none
BTCUSDT,1678211580000,2023-03-07 17:53:00,22335.7,22335.7,22322.3,22322.41,1.73564,False,0,none
BTCUSDT,1678211640000,2023-03-07 17:54:00,22324.38,22325.61,22312.56,22312.56,1.33164,False,0,none
BTCUSDT,1678211700000,2023-03-07 17:55:00,22312.41,22320.17,22312.41,22315.52,0.40274,False,0,none
BTCUSDT,1678211760000,2023-03-07 17:56:00,22316.65,22321.98,22316.65,22321.84,0.02682,False,0,none
BTCUSDT,1678211820000,2023-03-07 17:57:00,22322.05,22322.05,22313.82,22314.5,0.04623,False,0,none
BTCUSDT,1678211880000,2023-03-07 17:58:00,22313.82,22318.04,22310.3,22316.64,0.74539,False,0,none
BTCUSDT,1678211940000,2023-03-07 17:59:00,22315.67,22316.64,22311.7,22311.7,0.63782,False,0,none
BTCUSDT,1678212000000,2023-03-07 18:00:00,22311.0,22315.27,22309.58,22309.58,0.44844,False,0,none
BTCUSDT,1678212060000,2023-03-07 18:01:00,22309.59,22324.4,22309.59,22311.0,0.90042,False,0,none
BTCUSDT,1678212120000,2023-03-07 18:02:00,22312.53,22329.35,22312.53,22325.12,0.75168,False,0,none
BTCUSDT,1678212180000,2023-03-07 18:03:00,22329.34,22331.46,22321.78,22322.74,0.42827,False,0,none
BTCUSDT,1678212240000,2023-03-07 18:04:00,22325.81,22327.22,22311.7,22312.43,0.68491,False,0,none
BTCUSDT,1678212300000,2023-03-07 18:05:00,22311.7,22311.7,22300.4,22300.4,0.53877,False,0,none
BTCUSDT,1678212360000,2023-03-07 18:06:00,22299.71,22303.89,22296.17,22296.17,0.60447,False,0,none
BTCUSDT,1678212420000,2023-03-07 18:07:00,22295.47,22298.27,22292.51,22292.51,0.78192,False,0,none
BTCUSDT,1678212480000,2023-03-07 18:08:00,22291.93,22291.93,22279.94,22291.22,1.37275,False,0,none
BTCUSDT,1678212540000,2023-03-07 18:09:00,22291.92,22293.33,22286.07,22287.69,0.17895,False,0,none
BTCUSDT,1678212600000,2023-03-07 18:10:00,22289.78,22291.21,22285.59,22287.0,0.59886,False,0,none
BTCUSDT,1678212660000,2023-03-07 18:11:00,22285.61,22289.79,22280.6,22283.37,1.767,False,0,none
BTCUSDT,1678212720000,2023-03-07 18:12:00,22281.64,22282.74,22278.74,22282.74,0.58908,False,0,none
BTCUSDT,1678212780000,2023-03-07 18:13:00,22280.96,22288.57,22278.54,22287.09,0.18415,False,0,none
BTCUSDT,1678212840000,2023-03-07 18:14:00,22286.5,22297.19,22282.76,22297.19,0.58175,False,0,none
BTCUSDT,1678212900000,2023-03-07 18:15:00,22297.58,22301.11,22290.52,22290.52,0.06911,False,0,none
BTCUSDT,1678212960000,2023-03-07 18:16:00,22290.07,22294.03,22289.77,22289.78,0.32096,False,0,none
BTCUSDT,1678213020000,2023-03-07 18:17:00,22293.34,22293.34,22285.58,22285.58,0.01351,False,0,none
BTCUSDT,1678213080000,2023-03-07 18:18:00,22284.87,22291.21,22284.87,22289.79,0.41527,False,0,none
BTCUSDT,1678213140000,2023-03-07 18:19:00,22291.22,22293.33,22291.22,22291.7,0.0126,False,0,none
BTCUSDT,1678213200000,2023-03-07 18:20:00,22293.33,22293.33,22282.05,22282.05,0.51227,False,0,none
BTCUSDT,1678213260000,2023-03-07 18:21:00,22285.57,22285.57,22277.81,22277.81,0.04029,False,0,none
BTCUSDT,1678213320000,2023-03-07 18:22:00,22277.1,22277.1,22258.06,22258.06,0.45444,False,0,none
BTCUSDT,1678213380000,2023-03-07 18:23:00,22258.04,22258.04,22241.8,22253.81,2.53333,False,0,none
BTCUSDT,1678213440000,2023-03-07 18:24:00,22254.06,22254.06,22247.46,22250.04,0.39048,False,0,none
BTCUSDT,1678213500000,2023-03-07 18:25:00,22249.98,22254.5,22242.51,22254.5,0.78497,False,0,none
BTCUSDT,1678213560000,2023-03-07 18:26:00,22254.5,22268.63,22254.5,22263.69,0.05643,False,0,none
BTCUSDT,1678213620000,2023-03-07 18:27:00,22267.22,22272.82,22266.51,22266.51,0.29462,False,0,none
BTCUSDT,1678213680000,2023-03-07 18:28:00,22267.11,22274.53,22267.11,22269.78,0.82449,False,0,none
BTCUSDT,1678213740000,2023-03-07 18:29:00,22269.46,22269.46,22267.93,22269.12,0.0751,False,0,none
BTCUSDT,1678213800000,2023-03-07 18:30:00,22270.46,22277.1,22269.05,22277.1,0.29965,False,0,none
BTCUSDT,1678213860000,2023-03-07 18:31:00,22277.1,22286.28,22277.1,22282.96,0.31891,False,0,none
BTCUSDT,1678213920000,2023-03-07 18:32:00,22282.06,22282.06,22273.57,22273.93,1.54819,False,0,none
BTCUSDT,1678213980000,2023-03-07 18:33:00,22272.87,22272.87,22259.45,22259.45,0.85103,False,0,none
BTCUSDT,1678214040000,2023-03-07 18:34:00,22258.75,22258.75,22246.07,22255.93,1.34866,False,0,none
BTCUSDT,1678214100000,2023-03-07 18:35:00,22254.63,22254.63,22249.34,22254.06,0.63585,False,0,none
BTCUSDT,1678214160000,2023-03-07 18:36:00,22252.18,22255.21,22243.92,22255.21,1.65283,False,0,none
BTCUSDT,1678214220000,2023-03-07 18:37:00,22255.21,22255.21,22252.23,22252.85,0.67212,False,0,none
BTCUSDT,1678214280000,2023-03-07 18:38:00,22250.98,22250.98,22231.21,22235.75,1.71399,False,0,none
BTCUSDT,1678214340000,2023-03-07 18:39:00,22233.82,22235.15,22227.79,22227.79,0.35484,False,0,none
BTCUSDT,1678214400000,2023-03-07 18:40:00,22229.38,22231.92,22228.91,22231.91,0.19883,False,0,none
BTCUSDT,1678214460000,2023-03-07 18:41:00,22231.91,22232.63,22219.75,22232.63,0.95482,False,0,none
BTCUSDT,1678214520000,2023-03-07 18:42:00,22232.62,22232.62,22220.62,22221.84,0.28505,False,0,none
BTCUSDT,1678214580000,2023-03-07 18:43:00,22224.79,22224.79,22209.34,22222.71,5.2039,False,0,none
BTCUSDT,1678214640000,2023-03-07 18:44:00,22219.92,22222.04,22214.06,22214.27,0.1779,False,0,none
BTCUSDT,1678214700000,2023-03-07 18:45:00,22213.61,22227.26,22213.61,22227.26,0.13519,False,0,none
BTCUSDT,1678214760000,2023-03-07 18:46:00,22226.19,22233.98,22213.56,22213.56,0.90311,False,0,none
BTCUSDT,1678214820000,2023-03-07 18:47:00,22213.56,22217.79,22213.56,22217.79,3.39623,False,0,none
BTCUSDT,1678214880000,2023-03-07 18:48:00,22217.79,22217.79,22210.03,22210.03,3.16197,False,0,none
BTCUSDT,1678214940000,2023-03-07 18:49:00,22209.33,22209.51,22166.27,22186.74,4.31612,False,0,none
BTCUSDT,1678215000000,2023-03-07 18:50:00,22186.03,22194.42,22180.38,22190.26,1.06161,False,0,none
BTCUSDT,1678215060000,2023-03-07 18:51:00,22190.53,22203.67,22189.66,22203.67,0.39113,False,0,none
BTCUSDT,1678215120000,2023-03-07 18:52:00,22201.05,22211.45,22198.04,22198.04,0.2187,False,0,none
BTCUSDT,1678215180000,2023-03-07 18:53:00,22199.98,22199.98,22187.45,22192.37,1.10314,False,0,none
BTCUSDT,1678215240000,2023-03-07 18:54:00,22192.37,22192.37,22173.33,22179.67,1.7566,False,0,none
BTCUSDT,1678215300000,2023-03-07 18:55:00,22179.68,22188.8,22179.68,22183.42,0.61266,False,0,none
BTCUSDT,1678215360000,2023-03-07 18:56:00,22185.31,22187.44,22181.1,22187.44,0.23818,False,0,none
BTCUSDT,1678215420000,2023-03-07 18:57:00,22186.63,22195.67,22185.09,22194.19,0.9465,False,0,none
BTCUSDT,1678215480000,2023-03-07 18:58:00,22191.99,22207.2,22191.99,22205.99,1.46438,False,0,none
BTCUSDT,1678215540000,2023-03-07 18:59:00,22207.2,22207.2,22200.16,22204.38,0.41167,False,0,none
BTCUSDT,1678215600000,2023-03-07 19:00:00,22200.15,22206.5,22197.3,22203.15,0.36368,False,0,none
BTCUSDT,1678215660000,2023-03-07 19:01:00,22204.37,22210.02,22204.37,22210.02,0.08593,False,0,none
BTCUSDT,1678215720000,2023-03-07 19:02:00,22210.02,22212.85,22203.88,22210.74,1.68514,False,0,none
BTCUSDT,1678215780000,2023-03-07 19:03:00,22210.73,22210.73,22193.32,22193.32,1.56864,False,0,none
BTCUSDT,1678215840000,2023-03-07 19:04:00,22193.09,22193.09,22187.66,22191.67,0.34577,False,0,none
BTCUSDT,1678215900000,2023-03-07 19:05:00,22191.67,22194.49,22191.67,22194.49,0.68074,False,0,none
BTCUSDT,1678215960000,2023-03-07 19:06:00,22193.33,22202.61,22193.33,22202.52,0.35284,False,0,none
BTCUSDT,1678216020000,2023-03-07 19:07:00,22202.53,22209.32,22202.53,22209.32,1.24014,False,0,none
BTCUSDT,1678216080000,2023-03-07 19:08:00,22209.33,22210.74,22209.32,22210.74,0.02184,False,0,none
BTCUSDT,1678216140000,2023-03-07 19:09:00,22210.74,22216.8,22210.74,22214.38,2.14053,False,0,none
BTCUSDT,1678216200000,2023-03-07 19:10:00,22215.0,22220.61,22212.15,22220.61,1.40243,False,0,none
BTCUSDT,1678216260000,2023-03-07 19:11:00,22220.61,22220.61,22212.16,22212.16,0.855,False,0,none
BTCUSDT,1678216320000,2023-03-07 19:12:00,22213.55,22225.55,22213.55,22225.55,1.17629,False,0,none
BTCUSDT,1678216380000,2023-03-07 19:13:00,22225.57,22246.3,22225.57,22246.3,0.64631,False,0,none
BTCUSDT,1678216440000,2023-03-07 19:14:00,22246.75,22250.76,22234.05,22235.6,2.01961,False,0,none
BTCUSDT,1678216500000,2023-03-07 19:15:00,22234.04,22234.04,22224.4,22225.44,0.55621,False,0,none
BTCUSDT,1678216560000,2023-03-07 19:16:00,22228.3,22237.24,22228.3,22237.24,0.63055,False,0,none
BTCUSDT,1678216620000,2023-03-07 19:17:00,22236.04,22241.79,22236.04,22241.78,0.38565,False,0,none
BTCUSDT,1678216680000,2023-03-07 19:18:00,22238.64,22238.64,22224.39,22224.39,1.47227,False,0,none
BTCUSDT,1678216740000,2023-03-07 19:19:00,22224.4,22233.33,22224.4,22231.34,0.83091,False,0,none
BTCUSDT,1678216800000,2023-03-07 19:20:00,22232.78,22241.1,22232.78,22236.82,1.5065,False,0,none
BTCUSDT,1678216860000,2023-03-07 19:21:00,22236.68,22236.68,22224.86,22224.86,0.25054,False,0,none
BTCUSDT,1678216920000,2023-03-07 19:22:00,22225.97,22229.1,22219.22,22219.22,1.05001,False,0,none
BTCUSDT,1678216980000,2023-03-07 19:23:00,22219.22,22219.22,22204.79,22207.79,0.89407,False,0,none
BTCUSDT,1678217040000,2023-03-07 19:24:00,22204.81,22204.81,22195.22,22198.32,0.4465,False,0,none
BTCUSDT,1678217100000,2023-03-07 19:25:00,22199.39,22203.67,22187.45,22191.68,0.28761,False,0,none
BTCUSDT,1678217160000,2023-03-07 19:26:00,22192.38,22207.21,22191.97,22207.21,1.07715,False,0,none
BTCUSDT,1678217220000,2023-03-07 19:27:00,22204.81,22209.32,22200.86,22200.86,0.33073,False,0,none
BTCUSDT,1678217280000,2023-03-07 19:28:00,22200.15,22205.79,22198.6,22204.39,1.14927,False,0,none
BTCUSDT,1678217340000,2023-03-07 19:29:00,22204.39,22222.2,22204.39,22215.56,1.32785,False,0,none
