exchange,symbol,open_time_ms,open_time_utc,open,high,low,close,volume
coinbase,BTCUSDT,1721941200000,2024-07-25 21:00:00,65303.23,66005.21,65213.56,65851.98,28.70874513
coinbase,BTCUSDT,1721944800000,2024-07-25 22:00:00,65834.37,66170.25,65638.08,65645.55,10.69179568
coinbase,BTCUSDT,1721948400000,2024-07-25 23:00:00,65648.98,65790.95,65628.72,65790.95,3.13902126
coinbase,BTCUSDT,1721952000000,2024-07-26 00:00:00,65829.42,66453.75,65722.76,66408.1,15.10249935
coinbase,BTCUSDT,1721955600000,2024-07-26 01:00:00,66374.29,66571.36,66221.85,66434.66,13.22072374
coinbase,BTCUSDT,1721959200000,2024-07-26 02:00:00,66438,67199.48,66397.31,67000.51,19.99470947
coinbase,BTCUSDT,1721962800000,2024-07-26 03:00:00,67001.85,67473.68,66940.03,67043.67,13.62147416
coinbase,BTCUSDT,1721966400000,2024-07-26 04:00:00,67065.77,67120.42,66904.87,67076.13,6.39853256
coinbase,BTCUSDT,1721970000000,2024-07-26 05:00:00,67059.08,67059.08,66868.87,66902.8,3.43198796
coinbase,BTCUSDT,1721973600000,2024-07-26 06:00:00,66926.34,67159.75,66883.2,67107.83,3.53045039
coinbase,BTCUSDT,1721977200000,2024-07-26 07:00:00,67064.99,67175.93,66897.27,66912.68,6.48626511
coinbase,BTCUSDT,1721980800000,2024-07-26 08:00:00,66912.35,67144.28,66910.14,67076.07,4.03664854
coinbase,BTCUSDT,1721984400000,2024-07-26 09:00:00,67107.16,67511.27,67096.64,67350.01,16.1666602
coinbase,BTCUSDT,1721988000000,2024-07-26 10:00:00,67324.29,67409.55,67173.12,67327.06,18.0355774
coinbase,BTCUSDT,1721991600000,2024-07-26 11:00:00,67331.12,67376.16,67155.49,67329.12,9.98009481
coinbase,BTCUSDT,1721995200000,2024-07-26 12:00:00,67347.22,67412.25,67087.55,67322.78,11.55036448
coinbase,BTCUSDT,1721998800000,2024-07-26 13:00:00,67328.49,67985.49,67174.96,67917.2,38.61580372
coinbase,BTCUSDT,1722002400000,2024-07-26 14:00:00,67888.28,68010.84,66892.33,67337.06,25.1779826
coinbase,BTCUSDT,1722006000000,2024-07-26 15:00:00,67335.82,67765.83,67312.35,67571.37,14.00758342
coinbase,BTCUSDT,1722009600000,2024-07-26 16:00:00,67558.28,67692.69,67372.25,67374.92,4.11218146
coinbase,BTCUSDT,1722013200000,2024-07-26 17:00:00,67433.79,67603.25,67316.33,67375.03,8.84901766
coinbase,BTCUSDT,1722016800000,2024-07-26 18:00:00,67358.46,67611.5,67337.39,67579.04,8.11703862
coinbase,BTCUSDT,1722020400000,2024-07-26 19:00:00,67572.17,68157.27,67537.56,68005.07,50.16291718
coinbase,BTCUSDT,1722024000000,2024-07-26 20:00:00,68002.52,68015.52,67420.56,67435.72,31.68653616
coinbase,BTCUSDT,1722027600000,2024-07-26 21:00:00,67462.78,68217.64,67449.93,67960.97,11.57793446
coinbase,BTCUSDT,1722031200000,2024-07-26 22:00:00,67976.21,68089.38,67866.12,67936.47,2.30826437
coinbase,BTCUSDT,1722034800000,2024-07-26 23:00:00,67922.49,67963.96,67842.11,67888.71,1.28148449
coinbase,BTCUSDT,1722038400000,2024-07-27 00:00:00,67920.85,67952.53,67811.07,67876.89,3.53789326
coinbase,BTCUSDT,1722042000000,2024-07-27 01:00:00,67877.73,67880.87,67637.17,67663.56,1.57132096
coinbase,BTCUSDT,1722045600000,2024-07-27 02:00:00,67690.29,68072.95,67670.98,68014.54,1.48014191
coinbase,BTCUSDT,1722049200000,2024-07-27 03:00:00,68016.49,68080.98,67781.28,67790.85,1.88111246
coinbase,BTCUSDT,1722052800000,2024-07-27 04:00:00,67818.82,67902.53,67793.62,67879.79,1.68793031
coinbase,BTCUSDT,1722056400000,2024-07-27 05:00:00,67875.51,68004.54,67870.26,67914.27,1.82513029
coinbase,BTCUSDT,1722060000000,2024-07-27 06:00:00,67902.09,68100,67902.09,68100,8.3311601
coinbase,BTCUSDT,1722063600000,2024-07-27 07:00:00,68100,68303.47,68046.08,68060.43,6.96021705
coinbase,BTCUSDT,1722067200000,2024-07-27 08:00:00,68047.54,68188.64,67912.16,67966,1.39315276
coinbase,BTCUSDT,1722070800000,2024-07-27 09:00:00,67971.99,68230.38,67954.71,68228.1,1.15774186
coinbase,BTCUSDT,1722074400000,2024-07-27 10:00:00,68205.88,68257.75,68095.76,68158.83,1.26775222
coinbase,BTCUSDT,1722078000000,2024-07-27 11:00:00,68162.96,68221.27,68023.45,68220.42,2.60957219
coinbase,BTCUSDT,1722081600000,2024-07-27 12:00:00,68211.6,68467.9,68211.6,68411.39,3.72927907
coinbase,BTCUSDT,1722085200000,2024-07-27 13:00:00,68419.25,69375.66,68413.5,69240.6,13.41680191
coinbase,BTCUSDT,1722088800000,2024-07-27 14:00:00,69283.9,69403.82,68794.55,68990.77,10.1045698
coinbase,BTCUSDT,1722092400000,2024-07-27 15:00:00,68980.6,69080.51,68592.72,68850.25,7.10047704
coinbase,BTCUSDT,1722096000000,2024-07-27 16:00:00,68854.35,68984.56,68605.45,68727.25,9.52457262
coinbase,BTCUSDT,1722099600000,2024-07-27 17:00:00,68667.95,68764.69,68430.77,68495.57,11.75393701
coinbase,BTCUSDT,1722103200000,2024-07-27 18:00:00,68567.23,68994.1,68517.31,68553.88,13.90464241
coinbase,BTCUSDT,1722106800000,2024-07-27 19:00:00,68551.34,68645.22,67705.03,68246.38,47.95367602
coinbase,BTCUSDT,1722110400000,2024-07-27 20:00:00,68255.39,68455.7,66657.49,67782.78,263.25103983
coinbase,BTCUSDT,1722114000000,2024-07-27 21:00:00,67769.75,69173.11,67593.81,68853.36,84.2895307
coinbase,BTCUSDT,1722117600000,2024-07-27 22:00:00,68840.19,68840.19,68553.32,68633.76,11.69190379
coinbase,BTCUSDT,1722121200000,2024-07-27 23:00:00,68606.89,68611.6,67780.89,67894.1,13.82199376
coinbase,BTCUSDT,1722124800000,2024-07-28 00:00:00,67868.66,68079.43,67277.53,67957.42,19.5337512
coinbase,BTCUSDT,1722128400000,2024-07-28 01:00:00,67939.65,68286.76,67927.68,68091.52,5.12247757
coinbase,BTCUSDT,1722132000000,2024-07-28 02:00:00,68084.07,68155.18,67976.76,68153.71,2.55298173
coinbase,BTCUSDT,1722135600000,2024-07-28 03:00:00,68140.14,68150.88,67942.48,67942.49,3.16430899
coinbase,BTCUSDT,1722139200000,2024-07-28 04:00:00,67935.03,68030.01,67271.81,67340.45,10.70137179
coinbase,BTCUSDT,1722142800000,2024-07-28 05:00:00,67343.17,67499.72,67050.47,67418.57,9.10069161
coinbase,BTCUSDT,1722146400000,2024-07-28 06:00:00,67424.48,67572.28,67392.43,67483.43,2.74020245
coinbase,BTCUSDT,1722150000000,2024-07-28 07:00:00,67460.97,67564.66,67302.44,67559.54,3.37030051
coinbase,BTCUSDT,1722153600000,2024-07-28 08:00:00,67559.49,67562.79,67221.91,67375.04,2.85899062
coinbase,BTCUSDT,1722157200000,2024-07-28 09:00:00,67352.39,67550.55,67319.51,67425.51,4.23140951
coinbase,BTCUSDT,1722160800000,2024-07-28 10:00:00,67446.74,67684.6,67386.34,67599.49,3.58994301
coinbase,BTCUSDT,1722164400000,2024-07-28 11:00:00,67563.02,67994.39,67563.02,67834.26,10.84931999
coinbase,BTCUSDT,1722168000000,2024-07-28 12:00:00,67840.72,68113.63,67744.97,67997.14,9.58761708
coinbase,BTCUSDT,1722171600000,2024-07-28 13:00:00,67997.14,68041.1,67870.24,67985.27,6.03445181
coinbase,BTCUSDT,1722175200000,2024-07-28 14:00:00,67991.14,68033.2,67649.71,67739.71,7.58996041
coinbase,BTCUSDT,1722178800000,2024-07-28 15:00:00,67731.62,67774.29,67580.21,67646.86,6.99446375
coinbase,BTCUSDT,1722182400000,2024-07-28 16:00:00,67631.21,67745.88,67614.87,67700.65,5.71010385
coinbase,BTCUSDT,1722186000000,2024-07-28 17:00:00,67673.89,68000.61,67673.89,68000.61,2.55016356
coinbase,BTCUSDT,1722189600000,2024-07-28 18:00:00,68006.62,68364.45,67932.05,68238.56,8.31553988
coinbase,BTCUSDT,1722193200000,2024-07-28 19:00:00,68256.65,68303.49,68082.07,68141.78,4.08804864
coinbase,BTCUSDT,1722196800000,2024-07-28 20:00:00,68135.86,68175.21,67969.16,68013.55,2.1514115
coinbase,BTCUSDT,1722200400000,2024-07-28 21:00:00,68013.21,68084.2,67812.07,68017,5.04399037
coinbase,BTCUSDT,1722204000000,2024-07-28 22:00:00,68052.64,68256.37,67945.45,68017.76,4.72986076
coinbase,BTCUSDT,1722207600000,2024-07-28 23:00:00,68011.27,68281.51,67959.25,68241.55,0.99147712
coinbase,BTCUSDT,1722211200000,2024-07-29 00:00:00,68249.16,69010.37,68176.79,68717.65,41.50566883
coinbase,BTCUSDT,1722214800000,2024-07-29 01:00:00,68750.04,68840.53,68352.76,68563.25,11.39661773
coinbase,BTCUSDT,1722218400000,2024-07-29 02:00:00,68573.85,69626.44,68573.59,69543.4,35.04063729
coinbase,BTCUSDT,1722222000000,2024-07-29 03:00:00,69557.14,69808.96,69315.79,69373.47,18.64867728
coinbase,BTCUSDT,1722225600000,2024-07-29 04:00:00,69361.75,69487.64,69278.06,69339.73,5.65529595
coinbase,BTCUSDT,1722229200000,2024-07-29 05:00:00,69394.21,69809.47,69384.7,69664.81,8.54724489
coinbase,BTCUSDT,1722232800000,2024-07-29 06:00:00,69694.95,69885.69,69539.72,69610.33,8.42257993
coinbase,BTCUSDT,1722236400000,2024-07-29 07:00:00,69589.98,69614.08,69450.62,69557.53,7.16072255
coinbase,BTCUSDT,1722240000000,2024-07-29 08:00:00,69551.78,69723.5,69384.81,69464.09,16.17757359
coinbase,BTCUSDT,1722243600000,2024-07-29 09:00:00,69488.54,69627.73,69439.74,69524.82,8.10012566
coinbase,BTCUSDT,1722247200000,2024-07-29 10:00:00,69496.69,69754.6,69395.95,69630.82,14.63298884
coinbase,BTCUSDT,1722250800000,2024-07-29 11:00:00,69620.68,69851.62,69602.82,69613.19,15.1371942
coinbase,BTCUSDT,1722254400000,2024-07-29 12:00:00,69619.34,69957.7,69395.21,69805.22,20.16499969
coinbase,BTCUSDT,1722258000000,2024-07-29 13:00:00,69814,70091.09,69089.61,69220.49,50.95335688
coinbase,BTCUSDT,1722261600000,2024-07-29 14:00:00,69276,69287.86,68070.81,68234.78,38.38387967
